"Classification","xDim","yDim"
"PanCK",291.425,50.3249999999989
"PanCK",397.225,54.4249999999993
"CD68",450.325000000001,53.125
"CD68",84.3249999999998,53.125
"Neither",320.125,51.7249999999985
"Neither",407.424999999999,56.625
"PanCK",565.225,54.0249999999996
"PanCK",109.625,56.2249999999985
"PanCK",150.425,51.625
"PanCK",222.425,53.2249999999985
"CD68",261.825,52.5249999999996
"PanCK",313.725,58.8249999999989
"PanCK",521.025,53.7249999999985
"PanCK",585.424999999999,54.625
"PanCK",610.625,52.2249999999985
"PanCK",21.4250000000002,53.8249999999989
"PanCK",552.825000000001,54.7249999999985
"PanCK",99.7250000000004,53.625
"PanCK",230.525,55.625
"PanCK",367.625,56.7249999999985
"Neither",48.5249999999996,57.2249999999985
"PanCK",422.424999999999,58.625
"PanCK",572.525,53.7249999999985
"PanCK",296.825,55.7249999999985
"PanCK",342.225,55.3249999999989
"Neither",460.325000000001,54.2249999999985
"Neither",56.625,54.125
"CD68",153.825,54.8249999999989
"PanCK",159.125,57.0249999999996
"PanCK",143.025,56.8249999999989
"PanCK",169.525,55.5249999999996
"CD68",191.825,55.125
"PanCK",5.02499999999964,57.625
"PanCK",70.9250000000002,57.5249999999996
"Neither: PD-L1",351.924999999999,58.5249999999996
"PanCK",485.225,57.5249999999996
"PanCK",597.025,56.7249999999985
"PanCK",205.225,57.125
"Neither",247.325,58.4249999999993
"PanCK",436.924999999999,59.5249999999996
"PanCK",495.625,58.3249999999989
"CD68",91.125,58.125
"PanCK",133.425,57.625
"PanCK",305.625,56.0249999999996
"CD68",185.225,59.125
"Neither",472.525,56.9249999999993
"CD68: PD-L1",29.4250000000002,58.8249999999989
"PanCK",15.0249999999996,60.9249999999993
"CD68",151.025,59.8249999999989
"Neither",175.225,61.0249999999996
"Neither",446.725,59.7249999999985
"Neither",465.625,59.5249999999996
"PanCK",331.725,61.8249999999989
"CD68",453.225,64.5249999999996
"Neither",325.025,59.2249999999985
"PanCK",508.125,61.2249999999985
"PanCK",220.125,60.125
"PanCK",303.025,60.9249999999993
"CD68",536.424999999999,60.7249999999985
"PanCK",605.125,66.5249999999996
"PanCK",82.5249999999996,62.4249999999993
"CD68",195.725,62.9249999999993
"PanCK",575.424999999999,63.9249999999993
"PanCK",36.125,63.7249999999985
"PanCK",214.125,63.8249999999989
"PanCK",565.225,65.2249999999985
"PanCK",165.525,65.3249999999989
"Neither",293.325,65.0249999999996
"PanCK: PD-L1",95.5249999999996,61.9249999999993
"CD68",340.924999999999,64.9249999999993
"CD68",360.125,63.0249999999996
"PanCK",555.325000000001,63.3249999999989
"PanCK",225.925,62.8249999999989
"PanCK",129.625,65.625
"PanCK",241.725,64.0249999999996
"PanCK",141.025,64.4249999999993
"PanCK: PD-L1",101.325,67.4249999999993
"Neither",521.725,66.9249999999993
"PanCK: PD-L1",22.0249999999996,64.4249999999993
"CD68: PD-L1",86.625,69.2249999999985
"PanCK",112.525,67.2249999999985
"PanCK",28.7250000000004,68.7249999999985
"PanCK",73.5249999999996,67.5249999999996
"PanCK",155.825,67.2249999999985
"PanCK",206.325,66.4249999999993
"Neither",322.025,68.125
"PanCK",415.225,68.2249999999985
"PanCK",541.225,66.2249999999985
"PanCK",147.725,65.9249999999993
"PanCK",302.825,67.5249999999996
"PanCK",469.525,66.625
"PanCK",220.425,69.3249999999989
"Neither",487.525,68.0249999999996
