"Classification","xDim","yDim"
"PanCK",287.75,66.5750000000007
"PanCK",28.25,65.6749999999993
"CD68",267.650000000001,70.375
"PanCK",297.25,65.875
"PanCK",35.9500000000007,72.9750000000004
"CD68",87.25,66.7749999999996
"Neither",227.35,67.9750000000004
"PanCK",357.050000000001,69.375
"PanCK",293.450000000001,71.0750000000007
"PanCK",320.550000000001,69.2749999999996
"Neither",402.950000000001,70.2749999999996
"Neither",74.6500000000015,69.875
"CD68",260.650000000001,68.1749999999993
"Neither",155.35,69.2749999999996
"CD68: PD-L1",50.6500000000015,69.7749999999996
"CD68: PD-L1",61.6500000000015,72.4750000000004
"PanCK",379.450000000001,69.375
"Neither: PD-L1",108.150000000001,69.9750000000004
"Neither",122.050000000001,71.0750000000007
"CD68",136.050000000001,71.9750000000004
"Neither",235.950000000001,70.5750000000007
"Neither",246.950000000001,71.6749999999993
"Neither",434.950000000001,72.0750000000007
"Neither",95.9500000000007,69.4750000000004
"PanCK",420.950000000001,70.6749999999993
"PanCK",337.75,72.7749999999996
"Neither",254.85,71.875
"Neither",332.150000000001,69.9750000000004
"Neither",128.25,72.9750000000004
"Neither",181.85,71.9750000000004
"Neither",210.050000000001,73.1749999999993
"PanCK",347.950000000001,75.375
"PanCK",15.75,73.875
"PanCK",26.0500000000011,72.9750000000004
"Neither: PD-L1",69.1500000000015,72.9750000000004
"Neither",88.1500000000015,73.9750000000004
"Neither",201.950000000001,73.5750000000007
"PanCK",281.150000000001,74.2749999999996
"PanCK: PD-L1",366.25,77.4750000000004
"PanCK",287.650000000001,76.875
"PanCK",0.550000000001091,78.375
"Neither",78.9500000000007,77.5750000000007
"Neither",326.150000000001,79.7749999999996
"Neither",233.550000000001,77.6749999999993
"PanCK",382.450000000001,76.6749999999993
"PanCK",409.35,75.2749999999996
"PanCK",418.550000000001,79.6749999999993
"Neither",112.85,76.7749999999996
"CD68",47.8500000000004,77.4750000000004
"Neither",153.75,79.5750000000007
"Neither",190.050000000001,77.5750000000007
"CD68: PD-L1",103.150000000001,78.1749999999993
"Neither",167.450000000001,79.0750000000007
"Neither",223.85,78.375
"PanCK",23.8500000000004,80.2749999999996
"Neither",207.050000000001,79.875
"Neither",317.25,78.6749999999993
"Neither",178.650000000001,83.9750000000004
"PanCK",341.550000000001,80.2749999999996
"Neither",400.75,82.1749999999993
"Neither",216.650000000001,83.0750000000007
"CD68",393.550000000001,80.4750000000004
"Neither",446.550000000001,82.875
"PanCK",15.3500000000004,81.7749999999996
"Neither",54.3500000000004,82.4750000000004
"CD68",335.35,82.2749999999996
"Neither",135.85,82.9750000000004
"PanCK",411.450000000001,88.6749999999993
"Neither",86.9500000000007,82.6749999999993
"PanCK",302.25,85.375
"PanCK",44.9500000000007,83.5750000000007
"PanCK",376.25,85.1749999999993
"PanCK",36.4500000000007,84.0750000000007
"Neither",160.050000000001,86.875
"Neither",194.35,85.1749999999993
"Neither",202.75,86.0750000000007
"PanCK",292.950000000001,83.6749999999993
"CD68: PD-L1",104.050000000001,85.5750000000007
"Neither",185.550000000001,87.1749999999993
