Classification,Parent,Centroid X µm,Centroid Y µm
CD3: CD8,ROI_1,941.43,1436
PanCK,ROI_1,925.28,1438.9
,ROI_1,607.05,1441.5
,ROI_1,991.83,1438.2
,ROI_1,1042,1438.5
PanCK,ROI_1,817.85,1438.2
PanCK,ROI_1,906,1437.2
PanCK,ROI_1,918.27,1438.1
PanCK,ROI_1,796.59,1441.3
PanCK,ROI_1,830.67,1440.1
,ROI_1,980.61,1439.3
PanCK,ROI_1,860.99,1441.5
,ROI_1,622.31,1439.8
PanCK,ROI_1,899.52,1440.1
PanCK,ROI_1,806.73,1440.8
PanCK,ROI_1,851.97,1442.8
,ROI_1,972.96,1442.7
,ROI_1,672,1441.5
CD3,ROI_1,840.1,1443.9
PanCK,ROI_1,768.8,1442.3
PanCK,ROI_1,891.92,1441
CD3: CD8,ROI_1,957.88,1442.8
PanCK,ROI_1,877.66,1441.4
CD3,ROI_1,914.65,1443
CD3,ROI_1,759.18,1443.3
CD3,ROI_1,822.71,1443.5
CD3: CD8,ROI_1,931.41,1444.3
PanCK,ROI_1,907.47,1444.3
,ROI_1,630.82,1446.4
,ROI_1,742.03,1443.7
CD3,ROI_1,814.56,1447.3
CD8,ROI_1,938.37,1443.6
PanCK,ROI_1,749.26,1445.6
PanCK,ROI_1,893.68,1447.3
PanCK,ROI_1,779.68,1445.8
CD3,ROI_1,870.99,1445.4
CD3,ROI_1,879.04,1447.3
PanCK,ROI_1,827.09,1450.2
CD3,ROI_1,865.35,1448
CD3: CD8,ROI_1,923.42,1447.8
CD3,ROI_1,946.57,1448.8
PanCK,ROI_1,806.58,1447.9
CD3,ROI_1,785.95,1449.9
PanCK,ROI_1,757.34,1450.8
,ROI_1,962.96,1451.1
,ROI_1,614.24,1451.5
CD3,ROI_1,801.54,1453.1
CD3,ROI_1,836.23,1449.9
PanCK,ROI_1,737.85,1449.8
PanCK,ROI_1,769.75,1451.4
CD3,ROI_1,910.38,1451.6
CD3,ROI_1,715.07,1450
CD3: CD8,ROI_1,936.56,1452.9
PanCK,ROI_1,707.36,1451
,ROI_1,1074.5,1452.2
CD3,ROI_1,794.37,1454
CD3: CD8,ROI_1,877.37,1453.9
CD3,ROI_1,899.38,1454.2
CD3,ROI_1,818.06,1454.8
,ROI_1,571.35,1455.2
CD3,ROI_1,786.39,1457.7
CD3,ROI_1,662.97,1455.4
PanCK,ROI_1,672.65,1457.4
CD3,ROI_1,716.95,1458.3
PanCK,ROI_1,738.46,1457.1
CD3,ROI_1,748.96,1458.5
PanCK,ROI_1,693.74,1457
PanCK,ROI_1,807.21,1456.7
PanCK,ROI_1,684.56,1458.1
,ROI_1,924.45,1456.8
PanCK,ROI_1,765.19,1460.8
,ROI_1,586,1459.7
PanCK,ROI_1,709.21,1459.2
CD3,ROI_1,729.24,1458.7
CD3,ROI_1,846.52,1458.2
,ROI_1,1024.2,1457.6
PanCK,ROI_1,656.42,1461.7
CD3,ROI_1,701.44,1462.8
,ROI_1,1031.2,1460.2
CD3,ROI_1,865.93,1459.5
PanCK,ROI_1,647.15,1461.3
CD3,ROI_1,639.02,1462.7
CD3,ROI_1,932.26,1463.4
,ROI_1,1007.2,1459.6
PanCK,ROI_1,627.69,1464.3
CD3,ROI_1,856.73,1461
,ROI_1,1013.3,1463.3
CD3: CD8,ROI_1,943,1463.8
PanCK,ROI_1,720.66,1463
,ROI_1,796.84,1464.2
CD3,ROI_1,922.65,1465.1
,ROI_1,1002.3,1465
,ROI_1,1063.3,1467.7
,ROI_1,1023.5,1466.5
PanCK,ROI_1,744.19,1464.8
CD3,ROI_1,890.09,1465.7
PanCK,ROI_1,724.76,1466
PanCK,ROI_1,555.5,1465.2
PanCK,ROI_1,682.86,1466.9
,ROI_1,871.14,1466.4
,ROI_1,913.76,1467.2
CD3: CD8,ROI_1,847.15,1466.4
PanCK,ROI_1,736.12,1469.6
CD3,ROI_1,858.97,1467.2
CD3: CD8,ROI_1,902.89,1467
PanCK,ROI_1,672.21,1469
CD3,ROI_1,616.89,1466.2
PanCK,ROI_1,692.06,1469.4
,ROI_1,817.6,1467.7
CD3,ROI_1,728.89,1471.5
PanCK,ROI_1,713.06,1467.4
PanCK,ROI_1,752.08,1469.6
,ROI_1,966.57,1471.2
PanCK,ROI_1,621.59,1472.3
PanCK,ROI_1,643.66,1470.7
PanCK,ROI_1,653.83,1471.8
,ROI_1,768.37,1470.4
CD3,ROI_1,613.16,1472.4
PanCK,ROI_1,741.58,1472.6
PanCK,ROI_1,633.92,1473.1
PanCK,ROI_1,707.4,1473
CD3,ROI_1,719.07,1473.6
CD3: CD8,ROI_1,945.93,1473.2
PanCK,ROI_1,759.88,1473.1
PanCK,ROI_1,662.48,1474.1
,ROI_1,1053.2,1474.5
,ROI_1,846.72,1473.2
CD3: CD8,ROI_1,856.52,1476
CD3: CD8,ROI_1,874.69,1474.9
CD3,ROI_1,934.92,1473.6
PanCK,ROI_1,697.07,1475.4
CD8,ROI_1,887.6,1474.8
PanCK,ROI_1,608.15,1475.6
CD3,ROI_1,682.03,1476.3
PanCK,ROI_1,568.47,1475.8
PanCK,ROI_1,671.08,1479.3
PanCK,ROI_1,747.12,1477.6
CD3,ROI_1,796.32,1477.9
,ROI_1,834.42,1477.9
CD3: CD8,ROI_1,898.7,1478
PanCK,ROI_1,587.38,1476.6
CD3: CD8,ROI_1,907.61,1479.2
,ROI_1,1068.4,1479.1
CD3,ROI_1,917.15,1477.8
CD3: CD8,ROI_1,954.96,1480
PanCK,ROI_1,602.68,1481.1
CD3,ROI_1,621.59,1481.5
PanCK,ROI_1,690.76,1480.5
PanCK,ROI_1,641.4,1480.4
CD3,ROI_1,594.25,1480.2
PanCK,ROI_1,654.14,1480.1
PanCK,ROI_1,754.05,1479.5
PanCK,ROI_1,730.42,1481.4
CD3: CD8,ROI_1,891.82,1483.4
,ROI_1,783.57,1480.3
CD3,ROI_1,847.33,1482.1
PanCK,ROI_1,632.02,1481.6
PanCK,ROI_1,702.92,1482.3
CD3: CD8,ROI_1,933.31,1482.3
CD3: CD8,ROI_1,863.76,1481
CD3: CD8,ROI_1,881.28,1481.7
CD3,ROI_1,924.12,1480.8
PanCK,ROI_1,713.23,1483.8
PanCK,ROI_1,721.49,1483.2
CD3: CD8,ROI_1,944,1483.3
PanCK,ROI_1,662.37,1481.7
PanCK,ROI_1,680.09,1484.8
CD3,ROI_1,828.97,1483.2
PanCK,ROI_1,554.38,1486.8
PanCK,ROI_1,740.52,1482.6
,ROI_1,1054.5,1485.7
,ROI_1,770.85,1484.6
CD3: CD8,ROI_1,841.56,1486.9
CD3: CD8,ROI_1,871.61,1485.4
PanCK,ROI_1,612.6,1488.1
CD3,ROI_1,756,1486.4
,ROI_1,785.41,1487.3
CD3,ROI_1,915.94,1486.9
CD3,ROI_1,666.95,1490.5
CD3,ROI_1,650.37,1486.3
,ROI_1,794.34,1489.1
PanCK,ROI_1,547.24,1488.4
CD3,ROI_1,657.22,1488.7
PanCK,ROI_1,746.24,1488.4
,ROI_1,1063.2,1487.4
CD3,ROI_1,734.9,1487.9
CD3,ROI_1,906.94,1487.8
PanCK,ROI_1,626.8,1487.8
,ROI_1,923.54,1489.9
PanCK,ROI_1,579.33,1488
CD3,ROI_1,644.74,1489.8
PanCK,ROI_1,696.77,1488.8
CD3,ROI_1,884.3,1491.5
,ROI_1,858.95,1489.5
CD3: CD8,ROI_1,956.33,1489.2
CD3,ROI_1,685.11,1492.7
CD3: CD8,ROI_1,876.7,1490.5
PanCK,ROI_1,597.57,1489.5
PanCK,ROI_1,705.29,1491.2
,ROI_1,949.29,1490.4
,ROI_1,1008.4,1490.8
CD3,ROI_1,606.77,1493
,ROI_1,988.6,1490.5
PanCK,ROI_1,638.19,1491.7
CD3,ROI_1,865.66,1491.4
CD3: CD8,ROI_1,893.26,1493.3
PanCK,ROI_1,728.05,1493.1
,ROI_1,939,1493.5
,ROI_1,776.87,1492.2
CD3,ROI_1,848.68,1494.7
,ROI_1,900.87,1492.2
CD3,ROI_1,629.09,1496.3
PanCK,ROI_1,753.58,1494
,ROI_1,762.48,1493.9
CD3,ROI_1,931.04,1497.2
PanCK,ROI_1,738.07,1494.8
CD3,ROI_1,674.19,1496.2
,ROI_1,913.81,1495.2
PanCK,ROI_1,570.77,1497.7
PanCK,ROI_1,618.9,1495.8
,ROI_1,1056.8,1494.9
,ROI_1,787.13,1498.1
,ROI_1,831.3,1495.6
CD3,ROI_1,871.33,1496.6
CD3: CD8,ROI_1,958.47,1496
PanCK,ROI_1,599.09,1498.1
CD3,ROI_1,657.34,1498.5
CD3,ROI_1,979.34,1499.4
,ROI_1,987.29,1497.2
PanCK,ROI_1,548.81,1500.9
PanCK,ROI_1,747.66,1499.6
,ROI_1,1065.4,1496.9
CD3,ROI_1,862.43,1499.4
,ROI_1,1008.6,1498.5
CD3,ROI_1,648.53,1499
CD3,ROI_1,877.13,1498.3
,ROI_1,904.52,1498.4
CD3: CD8,ROI_1,966.83,1501.4
CD3,ROI_1,950.63,1503.2
PanCK,ROI_1,639.25,1500.8
CD3,ROI_1,664.8,1502.5
,ROI_1,884.71,1500.7
CD3: CD8,ROI_1,896.81,1503.9
CD3: CD8,ROI_1,838.71,1503.1
CD3,ROI_1,922.8,1501.9
CD3,ROI_1,729.51,1504.9
PanCK,ROI_1,610.17,1503.4
CD3: CD8,ROI_1,852.89,1502.3
,ROI_1,889.83,1501.8
,ROI_1,1058.6,1503.7
CD3,ROI_1,912.16,1505
,ROI_1,960.02,1503
CD3,ROI_1,739.85,1504.5
,ROI_1,1010.5,1505.5
PanCK,ROI_1,633.88,1506.9
CD3,ROI_1,879.09,1505.8
PanCK,ROI_1,619.98,1505.5
CD3,ROI_1,652.49,1507.2
,ROI_1,936.76,1507.6
PanCK,ROI_1,594.86,1507.9
PanCK,ROI_1,603.53,1505.6
PanCK,ROI_1,722.07,1507.6
CD3,ROI_1,643.71,1509
,ROI_1,1023.8,1508.1
,ROI_1,1071.2,1507.1
CD3: CD8,ROI_1,861.35,1506.2
,ROI_1,888.17,1507.6
,ROI_1,1031.8,1506.4
,ROI_1,1065.3,1508.9
,ROI_1,703.35,1508.9
,ROI_1,822.83,1510.6
CD3,ROI_1,831.66,1510
,ROI_1,1050,1509.5
,ROI_1,923.72,1509.5
CD3,ROI_1,960.98,1510.4
PanCK,ROI_1,630.03,1512.1
CD3: CD8,ROI_1,901.87,1515.7
CD3: CD8,ROI_1,873.72,1510.2
CD3: CD8,ROI_1,858.65,1515.4
,ROI_1,1004.7,1512
PanCK,ROI_1,623.97,1515.9
PanCK,ROI_1,737.11,1513.3
CD3: CD8,ROI_1,882.23,1514.1
,ROI_1,1035,1514.2
PanCK,ROI_1,601.59,1512.5
CD3,ROI_1,840.1,1513.6
CD3: CD8,ROI_1,889.86,1514.6
,ROI_1,989.47,1514.8
CD3,ROI_1,912.6,1516.4
CD3: CD8,ROI_1,968.23,1515.3
,ROI_1,1074.1,1515.7
,ROI_1,951.59,1518.3
PanCK,ROI_1,606.1,1515.6
,ROI_1,933.37,1515.8
PanCK,ROI_1,720.02,1517.5
,ROI_1,1045.7,1518
CD3: CD8,ROI_1,873.88,1518.1
,ROI_1,1006.7,1519.6
CD3,ROI_1,731.53,1518.3
PanCK,ROI_1,617.32,1520.9
PanCK,ROI_1,577.35,1522.4
,ROI_1,1057,1521.4
CD3,ROI_1,676.23,1521.6
,ROI_1,892.25,1520.2
,ROI_1,705.46,1523.8
CD3: CD8,ROI_1,867.26,1520.6
PanCK,ROI_1,739.39,1521.4
CD3: CD8,ROI_1,971.51,1522.9
PanCK,ROI_1,600.74,1524.7
,ROI_1,1019.9,1521.1
CD3: CD8,ROI_1,934.72,1523.4
,ROI_1,1081,1523.6
CD3,ROI_1,843.58,1523.2
,ROI_1,1067.4,1523.4
,ROI_1,992.38,1522.5
,ROI_1,785.55,1524.6
CD3: CD8,ROI_1,885.26,1524.7
,ROI_1,688.28,1524.8
PanCK,ROI_1,729.29,1527.2
,ROI_1,963.44,1525.1
,ROI_1,1018.2,1528.3
CD3,ROI_1,895.87,1526.1
PanCK,ROI_1,610.97,1528.6
,ROI_1,681.08,1528.9
PanCK,ROI_1,718.29,1527.6
,ROI_1,865.06,1529.3
PanCK,ROI_1,664.92,1528.6
CD3: CD8,ROI_1,877.74,1528.6
CD3: CD8,ROI_1,923.24,1528.3
CD3,ROI_1,911.31,1528.9
,ROI_1,987.91,1529.2
,ROI_1,997.97,1528
PanCK,ROI_1,741.12,1530.9
,ROI_1,847.49,1530.8
CD3,ROI_1,941.58,1530.1
CD3,ROI_1,837.33,1532.3
PanCK,ROI_1,762.41,1532.1
,ROI_1,962.5,1532.3
,ROI_1,888.41,1533
CD3,ROI_1,901.58,1531.8
CD3,ROI_1,971.8,1532.6
,ROI_1,823.18,1532.6
,ROI_1,752.02,1534.1
,ROI_1,810.01,1536.8
,ROI_1,633.65,1534.1
CD3: CD8,ROI_1,930.8,1534.6
,ROI_1,952.16,1535.6
,ROI_1,996.8,1535.1
,ROI_1,654.22,1536.7
CD3,ROI_1,713.46,1538.2
CD3,ROI_1,945.13,1535.9
,ROI_1,1061.8,1534.6
PanCK,ROI_1,601.11,1536.3
CD3,ROI_1,673.33,1538.8
PanCK,ROI_1,725.94,1535.6
CD3,ROI_1,906.77,1539
,ROI_1,1053.9,1540.7
CD3,ROI_1,734.44,1541.6
CD3: CD8,ROI_1,868.52,1539.6
CD3: CD8,ROI_1,879.46,1539
,ROI_1,893.22,1541.2
PanCK,ROI_1,561.76,1539.4
,ROI_1,1035.9,1546.2
,ROI_1,797.24,1542.5
PanCK,ROI_1,720.23,1543.2
CD3,ROI_1,581.48,1542.2
,ROI_1,987.57,1542.9
PanCK,ROI_1,600.73,1544.6
PanCK,ROI_1,635.61,1545.4
CD3,ROI_1,956.99,1544.6
PanCK,ROI_1,726.69,1546.8
PanCK,ROI_1,555.97,1546.5
PanCK,ROI_1,703.95,1548.3
CD3,ROI_1,969.09,1549.1
,ROI_1,993.09,1549.7
CD3,ROI_1,650.08,1547.1
,ROI_1,1016.7,1547.9
,ROI_1,911.53,1548.6
,ROI_1,623.27,1550.7
PanCK,ROI_1,715.52,1550.5
,ROI_1,922.64,1550
PanCK,ROI_1,600.69,1554.1
CD3,ROI_1,646.21,1552.9
,ROI_1,1008.6,1551
CD3,ROI_1,676.97,1554.8
CD3,ROI_1,729.68,1553.6
,ROI_1,632.82,1554.5
,ROI_1,1048.3,1553.8
,ROI_1,817.99,1556
,ROI_1,668.02,1556.3
,ROI_1,924.51,1555.8
CD3,ROI_1,939.85,1557.9
CD3: CD8,ROI_1,776.15,1554.3
PanCK,ROI_1,705.51,1556.5
PanCK,ROI_1,697.13,1556.7
PanCK,ROI_1,718.73,1555.7
,ROI_1,1076.3,1557.4
CD3,ROI_1,711.32,1557.8
,ROI_1,1012.2,1558.1
,ROI_1,1053.5,1558.9
PanCK,ROI_1,552.41,1560
PanCK,ROI_1,583.44,1559.6
,ROI_1,779.68,1559.7
PanCK,ROI_1,656.57,1560
,ROI_1,795.26,1559.5
CD3,ROI_1,931.75,1558.7
PanCK,ROI_1,725.31,1562
,ROI_1,991.75,1560
CD3,ROI_1,635.79,1561.3
PanCK,ROI_1,733.25,1560.2
,ROI_1,787.11,1559.3
CD3,ROI_1,645.17,1561.5
PanCK,ROI_1,625.12,1563.1
PanCK,ROI_1,703.75,1562.2
,ROI_1,747.67,1561.5
CD3,ROI_1,718.25,1561.6
CD3,ROI_1,859.17,1561.6
,ROI_1,811.92,1564.5
PanCK,ROI_1,692.34,1564.8
,ROI_1,925.72,1564.1
CD3,ROI_1,588.8,1564.6
PanCK,ROI_1,596.75,1564.4
,ROI_1,1019.9,1564.6
CD3,ROI_1,712.33,1565.7
,ROI_1,1042.5,1565.7
CD3,ROI_1,787.26,1568.3
PanCK,ROI_1,570.59,1568.7
,ROI_1,756.34,1566.8
PanCK,ROI_1,580.6,1569.4
,ROI_1,773.67,1568.6
,ROI_1,830.25,1570.9
PanCK,ROI_1,698.76,1571.7
,ROI_1,822.39,1569.1
,ROI_1,951.45,1568.2
PanCK,ROI_1,719.27,1572.1
,ROI_1,1012.3,1570.4
PanCK,ROI_1,684.76,1574.3
CD3,ROI_1,549.89,1572.6
CD3,ROI_1,598.9,1573.1
PanCK,ROI_1,706.94,1572
,ROI_1,997.03,1572.9
,ROI_1,765.55,1575.1
,ROI_1,1057.8,1574.3
,ROI_1,950.45,1575.4
,ROI_1,628.22,1575.4
CD3: CD8,ROI_1,781.69,1578.2
CD3: CD8,ROI_1,792.65,1578.7
,ROI_1,877.03,1579.7
,ROI_1,867.53,1576.6
,ROI_1,1004.7,1575.4
CD3,ROI_1,706.11,1579.8
,ROI_1,1010,1578.4
PanCK,ROI_1,639.88,1578.4
,ROI_1,770.74,1578.6
,ROI_1,840.32,1578.6
PanCK,ROI_1,675.56,1580.4
PanCK,ROI_1,591.13,1579.8
,ROI_1,1017,1579.1
,ROI_1,824.9,1584.5
CD3,ROI_1,743.99,1581.3
,ROI_1,1053.7,1580.5
CD3,ROI_1,664.44,1579.6
PanCK,ROI_1,696.77,1581.6
CD3,ROI_1,717.83,1585.1
,ROI_1,892.91,1582.8
PanCK,ROI_1,603.06,1581.9
,ROI_1,998.99,1582.7
CD3,ROI_1,774.57,1583.7
,ROI_1,939.17,1582.9
PanCK,ROI_1,570.46,1583.6
PanCK,ROI_1,686.89,1586.4
,ROI_1,1014.6,1584.7
PanCK,ROI_1,668.52,1587.3
PanCK,ROI_1,708.99,1585.6
,ROI_1,951.92,1585.1
,ROI_1,1064.7,1584.2
,ROI_1,1031.8,1585.3
,ROI_1,845.91,1588.3
PanCK,ROI_1,590.28,1586.7
PanCK,ROI_1,576.58,1587.7
,ROI_1,1057.3,1587.9
CD3,ROI_1,564.76,1587.4
PanCK,ROI_1,655.01,1588.3
CD3: CD8,ROI_1,870.97,1587.6
,ROI_1,899.19,1588.4
,ROI_1,1020.8,1587.6
CD3,ROI_1,928.48,1588.6
PanCK,ROI_1,676.76,1590.5
,ROI_1,978.15,1588.4
CD3,ROI_1,796.55,1592.6
PanCK,ROI_1,660.54,1592.9
PanCK,ROI_1,695.11,1590.4
,ROI_1,1069.6,1591.8
CD3,ROI_1,603.31,1589.9
CD3,ROI_1,622.82,1591.6
PanCK,ROI_1,646.05,1591.9
CD3,ROI_1,939.42,1591.3
PanCK,ROI_1,706.73,1591.1
,ROI_1,991.23,1591.8
,ROI_1,763.53,1595.9
CD3: CD8,ROI_1,866.08,1593.2
CD3,ROI_1,592.63,1594.9
,ROI_1,878.5,1593
,ROI_1,886.53,1592.9
CD3,ROI_1,612.18,1596.6
,ROI_1,1077.8,1595.2
PanCK,ROI_1,705.58,1597
PanCK,ROI_1,666.98,1596.9
,ROI_1,1014.4,1597
,ROI_1,910.37,1595.6
PanCK,ROI_1,600.51,1598.8
PanCK,ROI_1,629.01,1602.8
PanCK,ROI_1,677.77,1597.9
PanCK,ROI_1,638.81,1596.7
CD3: CD8,ROI_1,717.04,1599.8
,ROI_1,1023.4,1597.9
PanCK,ROI_1,651.11,1600.2
CD3,ROI_1,928.2,1598.4
PanCK,ROI_1,694.98,1600.1
,ROI_1,884.1,1600
,ROI_1,1041.4,1598.6
PanCK,ROI_1,562.49,1601
,ROI_1,1072.9,1600.7
,ROI_1,912.42,1601.9
PanCK,ROI_1,619.95,1603.9
,ROI_1,924.65,1605.8
,ROI_1,827.63,1604.1
PanCK,ROI_1,664.04,1605.8
,ROI_1,1078.1,1606.3
PanCK,ROI_1,639.55,1602.6
PanCK,ROI_1,682.94,1605.5
,ROI_1,844.94,1604.3
PanCK,ROI_1,601.21,1606.6
PanCK,ROI_1,706.18,1605.3
PanCK,ROI_1,550.79,1605.4
PanCK,ROI_1,610.19,1610
CD3,ROI_1,711.77,1609.2
PanCK,ROI_1,635.44,1608.2
PanCK,ROI_1,654.24,1608.1
PanCK,ROI_1,670.52,1609.6
CD3: CD8,ROI_1,861.3,1607.3
PanCK,ROI_1,643.36,1609.2
PanCK,ROI_1,699.19,1611.1
,ROI_1,1062.7,1607.8
PanCK,ROI_1,564.3,1611.2
PanCK,ROI_1,852.31,1609.4
,ROI_1,1046.1,1608.2
,ROI_1,837.79,1611
CD3: CD8,ROI_1,988.42,1611.9
PanCK,ROI_1,578.2,1612.8
CD3: CD8,ROI_1,977.41,1612.2
,ROI_1,1003.7,1615
,ROI_1,1010.6,1611.9
CD3,ROI_1,677.4,1615.2
CD3: CD8,ROI_1,690.76,1616.5
,ROI_1,734.62,1613.5
,ROI_1,1046.9,1614.4
PanCK,ROI_1,820.88,1616.7
,ROI_1,997.05,1614
PanCK,ROI_1,937.56,1616.1
PanCK,ROI_1,619.41,1615.7
CD3,ROI_1,627.01,1616
PanCK,ROI_1,655.24,1615.9
,ROI_1,927.46,1618.8
CD3,ROI_1,644.26,1617
,ROI_1,742.57,1617
CD3: CD8,ROI_1,920.22,1616.5
PanCK,ROI_1,591.83,1617.5
,ROI_1,1056,1617.4
,ROI_1,1034.1,1617.6
PanCK,ROI_1,907.86,1622.5
CD3: CD8,ROI_1,1021.4,1619.9
CD3: CD8,ROI_1,832.68,1620.3
,ROI_1,854.25,1621.2
,ROI_1,1047.3,1620.2
PanCK,ROI_1,631.95,1620.5
,ROI_1,974.92,1620.3
PanCK,ROI_1,662.59,1622.1
,ROI_1,894.4,1624.6
,ROI_1,1062.5,1622.3
PanCK,ROI_1,613.42,1622.3
,ROI_1,991.98,1622.3
CD3,ROI_1,653.3,1623.7
PanCK,ROI_1,675.83,1623
,ROI_1,1070.4,1622.6
PanCK,ROI_1,599.21,1623.8
PanCK,ROI_1,719.19,1624.5
,ROI_1,957.28,1625.2
,ROI_1,945.14,1628.2
PanCK,ROI_1,708.01,1627.7
,ROI_1,1015.7,1627.9
CD3,ROI_1,645.7,1630.9
CD3: CD8,ROI_1,874.01,1627.7
,ROI_1,980.38,1626.8
,ROI_1,725.84,1626.4
CD3,ROI_1,936.51,1628.9
,ROI_1,1048.4,1627.5
PanCK,ROI_1,624.38,1629.2
,ROI_1,837.36,1627.6
CD3,ROI_1,617.09,1628.1
PanCK,ROI_1,669.31,1629.3
CD3,ROI_1,583.24,1628.8
CD3,ROI_1,679.24,1629.7
PanCK,ROI_1,608.03,1630.9
PanCK,ROI_1,842.31,1632.4
CD3: CD8,ROI_1,889.52,1633.1
,ROI_1,990.23,1631.9
PanCK,ROI_1,632.51,1633.2
CD3,ROI_1,614.63,1633.6
CD3,ROI_1,728.22,1633.4
,ROI_1,928.33,1634.2
,ROI_1,1078.2,1633.2
,ROI_1,964,1635.5
PanCK,ROI_1,716.4,1636.7
,ROI_1,1004.6,1635.1
PanCK,ROI_1,600.34,1635.5
,ROI_1,747.68,1635.6
,ROI_1,1038.7,1637
PanCK,ROI_1,667.45,1636.4
PanCK,ROI_1,700.71,1637.1
,ROI_1,882.84,1635.1
PanCK,ROI_1,551.43,1638.9
CD3,ROI_1,677.93,1640.7
CD3,ROI_1,579.09,1638.1
CD3: CD8,ROI_1,861.08,1638.5
,ROI_1,878.85,1637.8
PanCK,ROI_1,656.75,1639.1
CD8,ROI_1,942.16,1638.2
,ROI_1,765.42,1639.1
,ROI_1,913.26,1638.9
CD3,ROI_1,1020.3,1639.9
CD3: CD8,ROI_1,905.62,1641.9
,ROI_1,987.38,1640.1
,ROI_1,996.51,1640.9
,ROI_1,1051.3,1642.5
PanCK,ROI_1,615.85,1641.7
PanCK,ROI_1,740.39,1643.2
,ROI_1,936.43,1642.2
CD3: CD8,ROI_1,970.66,1645.9
CD3,ROI_1,597.76,1643.4
PanCK,ROI_1,643.09,1642.5
CD3: CD8,ROI_1,888.51,1644
CD3: CD8,ROI_1,925.42,1644.5
CD3: CD8,ROI_1,953.28,1642.3
PanCK,ROI_1,693.27,1644.2
,ROI_1,801.19,1643.7
PanCK,ROI_1,629.24,1642.8
,ROI_1,711.7,1645.4
PanCK,ROI_1,664.99,1643.9
,ROI_1,1025.3,1645.3
CD3: CD8,ROI_1,879.51,1646
,ROI_1,824.04,1644.4
PanCK,ROI_1,582.16,1646.5
,ROI_1,731.78,1646.2
PanCK,ROI_1,607.13,1646
CD3,ROI_1,774.12,1648.4
,ROI_1,1035.9,1646.2
,ROI_1,859.91,1647.2
CD3: CD8,ROI_1,984.22,1647.7
PanCK,ROI_1,651.16,1647.6
,ROI_1,852.54,1649.3
CD3,ROI_1,723.22,1647.2
CD3,ROI_1,992.52,1647.8
CD3,ROI_1,956.81,1647.9
,ROI_1,1010.9,1648.4
,ROI_1,941.57,1649.4
PanCK,ROI_1,625.91,1649.1
CD3,ROI_1,793.69,1649.8
CD3,ROI_1,874.76,1649
,ROI_1,1030.5,1651.1
CD3,ROI_1,593.94,1651.6
PanCK,ROI_1,664.16,1651.5
PanCK,ROI_1,786.17,1653.5
CD3,ROI_1,816.98,1651.1
PanCK,ROI_1,637.4,1651.5
,ROI_1,893.77,1653.5
CD3: CD8,ROI_1,934.11,1652.5
CD3,ROI_1,1056.6,1653.6
,ROI_1,915.33,1652
CD3,ROI_1,950.17,1651.9
,ROI_1,998.8,1654.2
,ROI_1,1048.3,1652.9
CD3,ROI_1,764.11,1653.5
PanCK,ROI_1,615.09,1651.3
CD3: CD8,ROI_1,872.41,1657
CD3: CD8,ROI_1,1042.1,1654
,ROI_1,885.55,1653.3
PanCK,ROI_1,604.94,1655
PanCK,ROI_1,684.05,1654.7
,ROI_1,861.72,1656.2
PanCK,ROI_1,646.3,1654.9
CD3: CD8,ROI_1,968.33,1655
CD3,ROI_1,923.82,1656.9
CD3,ROI_1,624.49,1658.1
,ROI_1,698.79,1655.5
CD3,ROI_1,802.34,1657.2
PanCK,ROI_1,1014,1656.1
CD8,ROI_1,975.68,1657.8
,ROI_1,984.78,1657.2
CD3,ROI_1,1023.7,1656
PanCK,ROI_1,674.08,1654.8
,ROI_1,939.54,1657.2
CD3: CD8,ROI_1,961.71,1660.4
CD3,ROI_1,948.67,1658.9
PanCK,ROI_1,615.28,1659.6
PanCK,ROI_1,668.24,1660.1
PanCK,ROI_1,794.92,1659.1
CD3,ROI_1,635.69,1660.8
PanCK,ROI_1,657.73,1659.7
PanCK,ROI_1,881.31,1659.5
CD3,ROI_1,1034.2,1658.8
PanCK,ROI_1,569.73,1661.3
PanCK,ROI_1,781.44,1660.5
,ROI_1,888.56,1659.5
CD3: CD8,ROI_1,1005,1659.5
PanCK,ROI_1,773.9,1660.6
CD3,ROI_1,676.14,1660.7
CD3,ROI_1,827.11,1661.9
CD3,ROI_1,648.38,1663.7
PanCK,ROI_1,764.86,1664.3
,ROI_1,940.55,1665
CD3,ROI_1,1010.4,1664.4
CD3,ROI_1,1018.6,1663.1
CD3,ROI_1,754.63,1661.5
,ROI_1,857.28,1663.1
CD3,ROI_1,989.65,1665.7
PanCK,ROI_1,606.09,1664.5
CD3,ROI_1,807.3,1664.3
CD3: CD8,ROI_1,1047.5,1664
CD3,ROI_1,948.34,1665.7
CD3,ROI_1,972.35,1666.6
,ROI_1,886.47,1666
PanCK,ROI_1,679.01,1665.1
PanCK,ROI_1,793.15,1667.1
CD3,ROI_1,1024.8,1666.2
PanCK,ROI_1,799.77,1665.9
CD3,ROI_1,747.64,1666.1
,ROI_1,902.62,1665.1
CD3,ROI_1,981.74,1666.5
PanCK,ROI_1,583.59,1668.1
PanCK,ROI_1,545.88,1665.5
PanCK,ROI_1,559.33,1666.8
CD3: CD8,ROI_1,1056,1669.6
CD3: CD8,ROI_1,1030.9,1668.6
,ROI_1,998.96,1668.2
CD3,ROI_1,1040,1668.3
CD3: CD8,ROI_1,1067.9,1670.1
PanCK,ROI_1,659.99,1667.5
PanCK,ROI_1,778.3,1668
