"Classification","xDim","yDim"
"PanCK",164.73,553.1
"CD3",299.03,551.82
"PanCK",29.55,553.99
"PanCK",175.92,553.89
"CD3",286.42,553.31
"CD8",459.09,553.66
"PanCK",17.09,554.74
"PanCK",88.83,556.65
"PanCK",192.39,554.55
"PanCK",334.38,555.93
"PanCK",108.97,557.51
"PanCK",262.99,555.98
"CD3",584.06,554.87
"PanCK",98.13,558.95
"PanCK",212.99,556.49
"CD3",358.58,557.75
"PanCK",25.18,559.1
"PanCK",120.67,557.55
"PanCK",153.83,559.26
"PanCK",222.71,559.11
"PanCK",291.7,558.5
"PanCK",281.1,559.83
"PanCK",317.85,560.76
"CD3",392.1,558.52
"PanCK",133.82,560.99
"PanCK",476.09,562.21
"PanCK",247.95,560.7
"CD3: CD8",465.56,561.45
"PanCK",2.098,563.98
"CD3",585.16,563.51
"PanCK",37.11,564.17
"PanCK",272.91,563.09
"CD3",300.71,564.55
"PanCK",50.25,567.46
"PanCK",169.97,564.87
"PanCK",264.63,565.7
"PanCK",191.81,564.95
"PanCK",12.04,563.75
"PanCK",22.56,567.22
"CD3",507.4,568.6
"CD3",117.97,567.03
"CD3",388.97,568.72
"PanCK",66.6,569.69
"PanCK",228.21,565.66
"PanCK",289,566.89
"PanCK",79.67,568.54
"PanCK",31.49,571.46
"PanCK",91,570.12
"PanCK",210.48,568.07
"PanCK",17.49,569.73
"PanCK",401.9,568.19
"PanCK",250.95,568.72
"PanCK",281.58,567.98
"PanCK",359.86,568.85
"PanCK",452.06,572.59
"PanCK",240.54,569.74
"PanCK",330.16,570.82
"PanCK",372.41,571.52
"Neither",490.77,572.06
"PanCK",153.47,570.59
"CD3",277.58,573.11
"CD3",305.88,570.83
"PanCK",103.46,571.64
"PanCK",234.74,573.94
"PanCK",270.82,574.17
"PanCK",227.06,573.34
"PanCK",220.25,574.71
"PanCK",352.12,574.49
"Neither",577.35,573.72
"PanCK",178.93,574.85
"PanCK",124.97,574.49
"PanCK",188.71,574.29
"PanCK",262.34,575.72
"CD3",477.3,573.33
"CD3",286.85,574.7
"PanCK",400.02,577.35
"CD3",211.68,576.13
"PanCK",254.26,573.54
"CD3",295.56,575.77
"PanCK",200.32,575.14
"PanCK",169.35,576.72
"Neither",425.7,577.82
"Neither",515.95,574.43
"PanCK",17.71,576.51
"CD3",366.16,576.76
"CD3",303.76,578.28
"PanCK",59.06,580.41
"PanCK",76.42,579.27
"CD3",151.1,579.65
"CD3",482.15,580.63
"CD3",253.29,580.46
"PanCK",193.84,581.47
"PanCK",132.68,581.84
"CD3",235.56,581.95
"CD3",244.16,582.41
"PanCK",276.55,581.36
"CD3",286.25,582.98
"PanCK",516.36,585.2
"CD3",267.08,582.19
"CD3",229.11,584.46
"PanCK",354.34,583.05
"PanCK",94.13,585.56
"PanCK",105.62,584.05
"CD3",185.09,583.35
"PanCK",208.33,587.51
"CD3",295.83,584.68
"PanCK",218.62,586.39
"PanCK",370.19,586.2
"PanCK",213.14,583.53
"PanCK",457.74,583.91
"PanCK",28.27,585.4
"PanCK",202.22,585.84
"CD3: CD8",415.87,586.34
"PanCK",309.93,587.96
"CD3",490.02,585.04
"CD3",270.22,587.38
"PanCK",362.74,586.73
"CD3: CD8",466.47,586.39
"CD3: CD8",502.64,587.36
"CD3",476.51,587.4
"PanCK",80.97,589.71
"PanCK",176,587.93
"PanCK",301.95,587.35
"Neither",441.94,590.69
"PanCK",198.1,591.49
"PanCK",237.72,589.61
"CD3",329.7,589.91
"PanCK",255.32,588.99
"Neither",356.84,589.48
"CD3",224.59,589.68
"CD3",246.89,590.86
"PanCK",288.33,588.96
"PanCK",459.88,592.58
"Neither",316.18,593.57
"CD3",469.97,593.32
"PanCK",13.97,592.2
"PanCK",165.28,590.94
"CD3",277.35,591.16
"CD3",492.81,592.03
"PanCK",189.19,594.04
"PanCK",41.75,592.59
"PanCK",118.27,591.49
"CD3",419.37,594.25
"PanCK",49.79,595.88
"PanCK",128.11,593.86
"CD3",296.86,592.63
"PanCK",25.73,593.61
"PanCK",32.36,594.3
"PanCK",289.24,594.4
"CD3",262.9,594.2
"CD3",377.54,595.22
"PanCK",61.55,596.18
"PanCK",141.93,596.14
"PanCK",542.13,595.52
"PanCK",20.44,597.83
"CD3",253.11,597.36
"Neither",218.57,596
"PanCK",271.32,596.91
"Neither",365.57,595.5
"CD3",280.94,597.34
"PanCK",170.69,598.3
"PanCK",180.06,599.95
"PanCK",8.013,598.72
"PanCK",76.36,599.45
"CD3: CD8",474.39,602.02
"CD3",160.91,602.76
"PanCK",152.21,600.79
"CD3",289.28,601.73
"CD3",321.85,602.42
"PanCK",110.52,600.31
"Neither",430.44,600.41
"CD3",264.55,602.97
"PanCK",36.65,603.45
"PanCK",85.56,603.76
"PanCK",365.39,602.8
"PanCK",28.29,603.2
"PanCK",100.91,603.65
"CD3",348.44,603.23
"PanCK",4.611,603.73
"PanCK",395.05,603.33
"PanCK",223.37,604.13
"CD3",270.4,609.89
"CD3",373.79,605.13
"Neither",490.29,605.62
"PanCK",68.73,606.81
"PanCK",120.13,604.56
"CD3",280.31,605.44
"CD3",256.36,607.29
"CD3",455.94,604.3
"PanCK",440.55,606.5
"PanCK",58.99,606.27
"CD3",172.25,607.27
"CD3",298.16,608.89
"PanCK",23.19,610.47
"CD3",517.76,607.01
"CD3",111.09,608.93
"PanCK",52.85,607.67
"PanCK",44.68,609.94
"Neither",533.27,610.34
"PanCK",5.426,611.76
"PanCK",230.42,610.81
"PanCK",137.85,609.76
"PanCK",151.42,612.23
"PanCK",392.86,613.08
"Neither",507.23,613.15
"Neither",462.93,611.58
"CD3",497.22,614.37
"Neither",474.81,612.08
"CD3: CD8",413.63,612.73
"PanCK",279.28,612.55
"PanCK",436.61,614
"PanCK",100.89,614.07
"PanCK",74.74,614.46
"PanCK",37.75,616.53
"PanCK",121.67,615.98
"PanCK",516.69,616.37
"PanCK",174.83,615.55
"PanCK",354.42,615.95
"CD3",141.9,618.28
"PanCK",162.1,615.76
"PanCK",52.51,618.45
"PanCK",83.37,617.09
"Neither",200.57,617.96
"CD3: CD8",447.79,617.53
"PanCK",110.47,617.83
"PanCK",29.65,618.43
"Neither",234.22,617.1
"CD3",275.2,617.77
"CD3",427.59,619.07
"PanCK",343.84,621.29
"CD3: CD8",412.07,621.47
"PanCK",18.83,620.58
"CD3",438.69,621.57
"CD3: CD8",462.84,623.67
"Neither",489.44,621.53
"PanCK",12.75,623.05
"PanCK",272.67,623.03
"PanCK",23.7,623.27
"PanCK",154.17,623.16
"CD3",503.39,625.04
"Neither",523.63,622.77
"CD3",234.49,624.87
"PanCK",167.73,624.92
"PanCK",404.38,624.41
"PanCK",102.32,625.25
"PanCK",128.6,625.38
"Neither",564.82,625.39
"PanCK",213.75,626.72
"PanCK",42.17,628.03
"PanCK",62.55,626.93
"PanCK",180.87,624.86
"CD3",451.6,626.58
"PanCK",263.89,624.82
"CD3: CD8",438.02,629.94
"PanCK",354.36,627.82
"Neither",421.15,627.79
"PanCK",73.85,631.13
"PanCK",332.39,631.74
"PanCK",343.73,630.04
"CD3",263.86,632.34
"CD3",181.3,633.19
"CD3",412.82,631.47
"CD3: CD8",467.84,632.39
"CD3: CD8",448.07,633.26
"Neither",523.3,633.2
"CD3",170.69,636.87
"PanCK",94.44,635.81
"PanCK",124.3,634.31
"PanCK",29.44,637.08
"CD3",459.3,636.37
"CD3: CD8",474.73,635.02
"CD3: CD8",420.47,638.38
"CD3",255.73,639.18
"Neither",564.78,638.53
"PanCK",81.31,640.93
"PanCK",274.46,641.32
"PanCK",136.34,642.59
"Neither",406.53,643.23
"PanCK",46.81,644.73
"PanCK",165.57,648.19
"CD3: CD8",482.44,643.65
"PanCK",375.15,647.19
"PanCK",113.16,648.06
"CD3",430.87,646.62
"PanCK",189.6,649.9
"PanCK",101.22,648.82
"PanCK",438.09,649.42
"PanCK",281.66,649.48
"CD3: CD8",491.95,650.64
"PanCK",23.13,651.92
"PanCK",274.02,651.35
"CD3: CD8",455.79,651.54
"CD3: CD8",482.44,652.14
"PanCK",66.5,653.75
"PanCK",232.87,652.69
"CD3: CD8",464.01,653.78
"PanCK",342.15,655.8
"CD3: CD8",501.84,656.16
"PanCK",4.98,658.61
"PanCK",198.52,655.39
"CD3",413.99,660.52
"CD3: CD8",451.58,658.53
"PanCK",98.87,658.79
"PanCK",272.7,659.05
"PanCK",191.95,658.28
"PanCK",21.51,660.98
"CD3: CD8",461.68,660.63
"CD3",162.04,661.61
"PanCK",120.04,664.52
"CD3",439.83,664.44
"PanCK: CD8",467.96,669.33
"PanCK",30.97,665.67
"PanCK",205.91,667.79
"PanCK",111.58,667.74
"PanCK",142.42,665.88
"CD3: CD8",448.23,667.23
"Neither",484.03,666.38
"PanCK",152.04,669.13
"PanCK",101.56,667.77
"PanCK",177.35,667.19
"PanCK",55.23,668.86
"CD3: CD8",406.98,668.97
"Neither",505.17,666.91
"CD3",419.16,670.39
"Neither",490.25,671.16
"PanCK",106.43,673.24
"Neither",504.66,673.26
"Neither",568.09,1.908
"Neither",625.49,7.216
"Neither",560.17,9.406
"Neither",638.63,4.692
"Neither",710.9,10.25
"Neither",547.71,8.985
"Neither",565.27,15.5
"Neither",745.75,16.4
"Neither",735.99,20.99
"Neither",618.97,16.87
"Neither",638.25,19.55
"Neither",609.34,20.06
"Neither",683.51,22.12
"Neither",715.57,22.21
"Neither",644.35,21.56
"Neither",701.4,24.37
"Neither",645.53,28.01
"Neither",614.2,31.7
"Neither",622.11,29.16
"Neither",733.64,35.06
"Neither",642.75,35.4
"Neither",724.49,39.73
"Neither",548.39,43.41
"Neither",678.22,45.18
"Neither",641.09,41.49
"Neither",698.71,52.94
"Neither",642.64,47.3
"Neither",725.98,48.22
"Neither",657.69,48.85
"Neither",596.7,60.71
"Neither",653.77,56.34
"Neither",726.27,55.64
"Neither",665.33,56.46
"Neither",572.38,57.15
"Neither",644.44,57.93
"Neither",689.01,61.73
"Neither",727.92,65.95
"Neither",632.06,62.89
"Neither",666.72,64.88
"Neither",568.46,67.05
"Neither",650.45,68.47
"Neither",671.32,73.88
"Neither",722.25,81.27
"Neither",655.25,78.36
"Neither",633.17,78.93
"Neither",634.63,86.33
"Neither",564.77,84.44
"Neither",648.6,90.06
"Neither",659.02,89.07
"Neither",642.57,92.7
"Neither",668.7,95.39
"Neither",617.26,93.52
"Neither",714.43,100.67
"Neither",591.07,99.54
"Neither",660.14,99.18
"Neither",626.25,100.61
"Neither",684.65,101.17
"Neither",615.07,105.99
"Neither",670.61,107.07
"Neither",725.5,110.49
"Neither",640.35,106.55
"Neither",715.19,112.82
"Neither",659.15,112.33
"Neither",643.27,114.29
"Neither",614.61,118.82
"Neither",646.85,121.04
"Neither",709.18,126.82
"Neither",590.59,125.86
"Neither",638.28,124.6
"Neither",606.51,125.62
"Neither",600.89,133.86
"Neither",608.6,133.28
"Neither",637.63,134.96
"Neither",591.84,140.29
"Neither",573.36,140.65
"Neither",555.45,139.68
"Neither",612.68,140.76
"Neither",639.08,144.05
"Neither",602.78,147.46
"Neither",677.23,145
"Neither",690.84,144.8
"Neither",700.44,152.71
"Neither",605.13,155.93
"Neither",591.58,158.46
"Neither",713.79,157.44
"Neither",706.59,158.98
"Neither",610.59,162.14
"Neither",669.64,164.38
"Neither",572.43,168.35
"Neither",654.93,165
"Neither",616.82,170.99
"Neither",668.13,174.67
"Neither",652.47,176.87
"Neither",728.22,176.7
"Neither",591.28,185.28
"Neither",624.07,181.26
"Neither",575.6,187.08
"Neither",671.83,182.77
"Neither",580.17,183.08
"Neither",725.92,184.67
"Neither",617.58,188.2
"Neither",734.71,187
"Neither",631.63,192.38
"Neither",679.85,188.05
"Neither",665.89,194.52
"Neither",677.03,201.85
"Neither",683.73,193.5
"Neither",658.85,198.21
"Neither",687.56,199.32
"Neither",567.37,200.17
"Neither",585.91,203.18
"Neither",619.35,204.92
"Neither",689.45,207.38
"Neither",739.58,208.57
"Neither",694.8,207.52
"Neither",702.07,209.68
"Neither",581.66,220.3
"Neither",668.13,216.1
"Neither",695.59,215.91
"Neither",576.96,226.97
"Neither",620.11,217.87
"Neither",703.08,219.69
"Neither",681.93,219.61
"Neither",640.14,222.13
"Neither",596.86,223.08
"Neither",630.93,221.37
"Neither",711.69,225.43
"Neither",657.34,227.7
"Neither",676.37,225.53
"Neither",688.26,229.84
"Neither",591.5,230.37
"Neither",628.83,229.33
"Neither",725.2,229.08
"Neither",665.05,235.98
"Neither",649.97,235.53
"Neither",714.29,236.24
"Neither",643.15,231.83
"Neither",633.81,234.55
"Neither",674.21,232.26
"Neither",600.01,234.03
"Neither",607.2,238.71
"Neither",700.98,237.22
"Neither",641.17,239.08
"Neither",558.53,239.56
"Neither",596.22,246.2
"Neither",634.17,242.41
"Neither",568.45,242.37
"Neither",738.32,244.67
"Neither",673.97,248.28
"Neither",656.15,248.34
"Neither",616.53,245.97
"Neither",707.2,247.09
"Neither",635.94,252.62
"Neither",566.43,254.19
"Neither",646.55,250.21
"Neither",609.1,251.24
"Neither",704.1,252.65
"Neither",740.9,255.89
"Neither",711.08,255.58
"Neither",616.23,257.4
"Neither",678.53,257.47
"Neither",710.31,265.82
"Neither",597.82,260.76
"Neither",560.78,263.43
"Neither",680.54,267.04
"Neither",615.25,266.79
"Neither",606.12,269.04
"Neither",553.8,275.03
"Neither",749.06,269.33
"Neither",737.73,270.6
"Neither",599.43,274.49
"Neither",651.54,275.52
"Neither",585.99,274.08
"Neither",744.56,278.57
"Neither",586.39,282.97
"Neither",548.69,286.73
"Neither",602.66,290.88
"Neither",719.83,287.92
"Neither",674.45,287.11
"Neither",617.15,298.32
"Neither",748.27,294.7
"Neither",678.61,297.81
"Neither",714.19,296.67
"Neither",696.71,297.61
"Neither",570.28,297.17
"Neither",588.37,300.47
"Neither",727.41,299.72
"Neither",629.97,308.4
"Neither",673.64,305.13
"Neither",702.23,306.14
"Neither",685.81,306.03
"Neither",715.24,308.02
"Neither",731.51,310.92
"Neither",684.15,312.42
"Neither",674.29,314.59
"Neither",657.27,314.87
"Neither",705.86,316.6
"Neither",599.46,318.56
"Neither",623.61,319.07
"Neither",715.27,319.56
"Neither",579.04,323.78
"Neither",684.69,319.04
"Neither",721.6,317.18
"Neither",647.27,319.06
"Neither",676.44,326.06
"Neither",728.58,321.77
"Neither",737.1,322.74
"Neither",691.2,324.1
"Neither",721.3,329.53
"Neither",746,326.89
"Neither",602.18,332.6
"Neither",626.31,329.61
"Neither",565.27,332.29
"Neither",552.72,332.7
"Neither",651.78,332.17
"Neither",593.97,337.23
"Neither",667.38,337.49
"Neither",585.7,338.04
"Neither",676.05,343.77
"Neither",633.08,340.8
"PanCK",656.24,342.36
"Neither",614.39,348.01
"Neither",603.92,344.65
"Neither",686.52,346.5
"Neither",548.72,348.1
"Neither",666.87,353.02
"Neither",712.15,350.22
"Neither",637.72,358.84
"Neither",678.98,361.19
"Neither",661.48,360.6
"Neither",742.68,361.68
"CD3: CD8",602.42,362.05
"Neither",727.01,359.93
"Neither",718.02,363.58
"Neither",568.83,362.57
"Neither",562.16,366.61
"Neither",594.93,365.55
"Neither",667.23,369.29
"Neither",734.37,369.77
"Neither",643.05,375.25
"Neither",567.19,373.07
"Neither",712.55,375.1
"Neither",678.2,378.08
"Neither",684.96,373.93
"Neither",670.74,377.93
"Neither",736.5,378.07
"Neither",687.42,385.51
"Neither",604.23,384.27
"Neither",708.28,393.62
"Neither",624.71,384.42
"Neither",737.1,385.57
"Neither",746.23,385.97
"Neither",674.26,390.45
"Neither",662.52,386.51
"Neither",612.87,386.05
"Neither",631.22,393.14
"PanCK",617.78,394.12
"Neither",598.13,395.23
"Neither",671.29,397.84
"Neither",665.56,400.73
"Neither",691.48,397.82
"Neither",546.86,402.56
"Neither",629.52,403.04
"Neither",596.01,404.28
"Neither",676.9,409.01
"Neither",693.05,407.69
"Neither",611.24,409.08
"Neither",668.4,415.37
"Neither",602.17,412.64
"Neither",687.2,411.21
"Neither",564.21,413.83
"Neither",684.42,418.5
"Neither",617.29,419.37
"Neither",748.62,416.82
"Neither",592.76,416.9
"Neither",708.27,421.45
"Neither",654.55,417.63
"Neither",649.88,425.54
"Neither",661.19,423.71
"Neither",566.98,423.31
"Neither",600.53,421.93
"Neither",607.13,427.34
"Neither",595.08,425.93
"Neither",672.11,437.57
"Neither",583.53,430.54
"Neither",709.31,436.67
"Neither",596.57,433.44
"Neither",648.63,435.61
"Neither",662.1,434.7
"Neither",615.53,440.83
"Neither",601.65,441.19
"Neither",592.16,440.3
"Neither",727.52,446.97
"Neither",608.33,441.35
"Neither",694.57,441.3
"Neither",713.62,441.99
"Neither",552.77,444.88
"Neither",700.11,446.83
"Neither",623.94,449.85
"Neither",592.53,449.86
"Neither",602.29,451.51
"Neither",720.72,458.88
"Neither",670.36,453.74
"Neither",645.23,453.29
"Neither",687,464.66
"Neither",710.05,459.34
"Neither",601.13,459.79
"Neither",557.81,460.84
"Neither",651.93,462.32
"Neither",672.83,463.84
"Neither",732.43,463.99
"Neither",593.78,465.17
"Neither",656.66,471.68
"Neither",581.17,474.51
"Neither",622.62,471.03
"Neither",732.75,474.98
"Neither",679.92,477.98
"Neither",726.47,487.22
"Neither",606.41,477.26
"Neither",617.08,477.6
"Neither",627.26,479.29
"Neither",649.91,479.58
"Neither",663.59,484.02
"Neither",568.65,479.52
"Neither",636.09,480.6
"Neither",700.68,481.3
"Neither",582.59,485.84
"Neither",609.23,489.23
"Neither",654,488.33
"Neither",580.03,492.84
"Neither",705,492.17
"Neither",647.97,493.19
"Neither",713.97,492.87
"Neither",657.65,495.09
"Neither",692.62,496.59
"Neither",593.56,497.74
"Neither",603.68,499.74
"Neither",610.92,501
"Neither",636.89,507.47
"Neither",706.3,505.34
"Neither",744.89,505.96
"Neither",697.45,503.15
"Neither",713.89,502.36
"Neither",663.19,501.82
"Neither",625.59,502.67
"PanCK",562.21,505.35
"Neither",645.09,508.1
"Neither",569.83,509.11
"Neither",628.34,511.63
"Neither",698.7,513.94
"Neither",650.42,510.89
"Neither",711.55,512.89
"Neither",706.96,523.47
"Neither",724.13,517.61
"Neither",558.24,518.06
"Neither",566.77,521.67
"Neither",611.09,522.43
"Neither",586.36,523.97
"Neither",718.91,525.32
"Neither",609.46,531
"Neither",602.11,531.05
"Neither",645.33,533.74
"Neither",746.5,534.6
"Neither",637.75,542.94
"Neither",737.91,542.74
"Neither",551.49,542.83
"Neither",558.39,543.18
"Neither",706.78,543.66
"Neither",594.77,543.79
"Neither",689.77,545.3
"PanCK",671.49,549.72
"Neither",570.45,547.68
"Neither",679.95,550.93
"Neither",749.8,550.28
"Neither",578.85,548.84
"PanCK",611.51,555.89
"Neither",567.72,557.37
"Neither",602.1,559.93
"Neither",575.59,558.05
"Neither",622.74,559.55
"Neither",679.96,562.58
"Neither",594.43,570.16
"Neither",681.32,568.48
"Neither",661.13,571.01
"Neither",681.33,574.07
"Neither",644.83,574.95
"PanCK",625.7,576.32
"Neither",745.56,582.38
"Neither",733.24,582.55
"Neither",584.81,581.74
"Neither",682.65,583.28
"Neither",638.03,580
"Neither",653.61,585.74
"Neither",644.99,583.24
"Neither",628.74,587.34
"Neither",725.58,586.79
"Neither",685.37,594.57
"PanCK",602.61,592.7
"Neither",625.73,594.38
"Neither",593.81,595.97
"Neither",739.37,597.5
"PanCK",570.27,600.49
"Neither",635.65,607.12
"Neither",624.74,607.39
"Neither",745.39,609.98
"Neither",699.11,618.52
"Neither",629.21,612.81
"Neither",716.27,611.8
"Neither",634.23,620.17
"Neither",627.75,623.68
"Neither",640.09,621.83
"Neither",727.07,620.21
"Neither",720.41,627.49
"PanCK",689.89,628.79
"Neither",617.14,632.61
"Neither",650,634.93
"Neither",570.93,639.52
"PanCK",658.28,641.27
"Neither",573.8,646.62
"Neither",623.91,645.68
"Neither",558.87,655.71
"PanCK",692.58,658.37
"Neither",647.14,656.64
"Neither",717.74,660.3
"Neither",737.89,661.55
"Neither",547.88,663.44
"Neither",596.12,664.53
"Neither",721.74,668.29
"Neither",741.95,667.66
"Neither",580.26,670.4
"PanCK",90.01,627.52
"PanCK",110.8,631.07
"PanCK",149.86,632.7
"CD3",160.1,635.27
"Neither",497.89,632.57
"Neither",372.21,633.26
"CD3",249.71,632.64
"PanCK",48.47,634.31
"PanCK",84.77,634.44
"Neither",322.96,635.14
"PanCK",35.96,637.01
"Neither",552.19,638.94
"PanCK",21.96,638.4
"CD3",219.35,636.27
"PanCK",342.05,637.03
"PanCK",56.13,640.49
"PanCK",244.35,639.3
"Neither",349.58,640.13
"CD3",516.53,641.61
"CD3",388,642.22
"PanCK",126.38,642.94
"PanCK",450.54,644.65
"CD3",263.72,642.72
"CD3: CD8",398.56,642.55
"Neither",328.64,645.38
"PanCK",149.55,645.34
"PanCK",196.77,644.84
"CD3",211.7,644.75
"CD3",178.26,645.87
"PanCK",186.99,643.03
"PanCK",224.15,646.38
"PanCK",414.99,645.79
"PanCK",203.92,648.73
"Neither",340.67,646.11
"PanCK",90.29,648.05
"PanCK",306.72,650.77
"PanCK",251.93,648.73
"CD3",242.08,649.49
"PanCK",33.06,652.5
"CD3: CD8",472.01,648.98
"CD3",410.2,652.74
"PanCK",75.52,650.09
"PanCK",123.59,650.61
"PanCK",142.17,652.93
"PanCK",44.07,655.58
"CD3",396.91,654.29
"CD3",353.52,652.83
"PanCK",213.51,655.84
"PanCK",182.42,657.43
"PanCK",106.39,656.03
"PanCK",133.7,658.23
"CD3: CD8",473.48,656.42
"PanCK",247.1,656.55
"PanCK",289.74,657.66
"CD3: CD8",519.13,657.66
"PanCK",81.53,660.34
"PanCK",223.37,658.61
"PanCK",112.71,658.51
"PanCK",171.53,659.31
"CD3",241.78,660.41
"CD3",426.45,660.81
"PanCK",150.42,659.42
"PanCK",232.92,664.69
"CD3: CD8",474.8,663.43
"PanCK",199.96,662.5
"PanCK",495.33,664.43
"PanCK",63.05,665.93
"CD3",217.65,665.94
"PanCK",192.34,667.08
"CD3",538.76,668.08
"Neither",531.99,666.72
"CD3",456.77,668.7
"PanCK",47.05,669.95
"PanCK",165.82,668.94
"Neither",260.85,669.66
"PanCK",433.12,672.34
"PanCK",39.51,672.44
"PanCK",90.51,672
"CD3",244.67,672.51
"Neither",380.07,670.87
"CD3",132.46,673.51
"Neither",360.83,672.14
"PanCK",26.86,672.48
"CD3",514.87,673.42
"Neither",524.54,671.94
"PanCK",78.91,674.97
"PanCK",124.18,672.71
"PanCK",69.02,674.21
"Neither",282.21,673.06
"PanCK",307.9,675.66
"CD3",236.82,676.15
"CD3: CD8",459.85,675.9
"PanCK",62.95,679.17
"CD3: CD8",440.2,674.12
"PanCK",178.62,676.09
"CD3: CD8",448.39,678.44
"Neither",495.65,679.88
"PanCK",116.62,679.29
"PanCK",208.94,677.52
"CD3: CD8",483.12,676.43
"PanCK",531.22,676.98
"PanCK",222.17,678.96
"PanCK",34.74,680.25
"CD3",423.85,679.29
"PanCK",145.9,680.05
"CD3: CD8",410.24,679.69
"Neither",269.41,679.17
"PanCK",107.07,680.68
"CD3",465.15,681.09
"CD3: CD8",538.9,679.4
"Neither",396.48,680.64
"PanCK",503.71,680.92
"CD3",281.3,682.26
"PanCK",90.49,684.6
"PanCK",159.44,684.52
"Neither",382.58,681.6
"PanCK",71.29,681.27
"PanCK",126.71,681.72
"PanCK",233.89,682.76
"CD3",436.8,682.49
"CD3: CD8",485.53,686.99
"PanCK",29.37,684.44
"CD3",185.14,684.49
"Neither",519.34,684.11
"PanCK",137.02,684.04
"CD3: CD8",443.65,687.34
"PanCK",508.26,685.68
"PanCK",100.94,685.4
"PanCK",80.13,686.62
"Neither",530.59,689.21
"PanCK",543.71,687.08
"CD3",172.58,685.79
"Neither",552.43,687.37
"PanCK",112.82,686.77
"PanCK",216.33,688.75
"PanCK",240.45,689.36
"PanCK",228.34,689.03
"PanCK",43.36,687.25
"PanCK",74.26,689.74
"PanCK",205.53,687.17
"PanCK",249.4,686.01
"PanCK",125.97,689.43
"CD3: CD8",427.68,688.63
"PanCK",57.15,689.79
"Neither",412.62,690.21
"CD3: CD8",469.24,691.1
"CD3",197.55,690.05
"CD3: CD8",434.68,688.16
"PanCK",291.46,689.16
"CD3",358.14,689.48
"CD3",317.99,692.35
"PanCK",264.92,690.23
"PanCK",68.3,694.11
"PanCK",107.98,691.04
"CD3",452.71,694.88
"CD3",479.43,693.49
"Neither",513.5,691.02
"PanCK",135.74,692.55
"CD3",179.72,692.6
"CD3",254.07,692.92
"CD3",461.07,694.56
"PanCK",188.79,692.62
"CD3",281.93,693.27
"PanCK",170.32,695.58
"PanCK",435.76,696.31
"PanCK",118.91,695.96
"PanCK",146.49,694.54
"CD3",405.58,692.26
"Neither",308.25,693.23
"Neither",508.34,695.98
"PanCK",36.52,694.42
"PanCK",101.34,696.78
"PanCK",44.76,697.23
"PanCK",85.22,698.07
"CD3",206.26,695.73
"CD3",191.18,700.19
"Neither",592.1,696.91
"CD3",271.72,696.61
"PanCK",249.48,698.35
"CD3",389.72,698.67
"CD3",262.98,700
"CD3: CD8",406.05,700.08
"PanCK",110.54,699.93
"PanCK",159.86,699.91
"PanCK",229.59,699.21
"Neither",526.67,698.57
"CD3",179.65,702.88
"PanCK",240.65,701.95
"Neither",520.64,700.2
"PanCK",213.57,701.21
"CD3: CD8",422.97,699.52
"PanCK",60.14,702.64
"PanCK",200.56,702.42
"Neither",534.99,700.93
"PanCK",282.41,700.91
"CD3: CD8",469.8,704.13
"CD3: CD8",496.76,704.12
"CD3",292.86,701.87
"CD3: CD8",430.74,702.64
"CD3: CD8",479.49,704.1
"PanCK",16,703.08
"PanCK",35.23,703.27
"Neither",487.78,701.31
"PanCK",95.33,702.59
"PanCK",52.44,702.27
"PanCK",272.49,703.35
"PanCK",253.99,704.59
"PanCK",69.53,707.03
"CD3",224.62,706.1
"CD3: CD8",459.36,705.21
"CD3",508.36,705.54
"PanCK",149.54,704.6
"CD3",299.43,705.31
"PanCK",285.99,706.49
"PanCK",318.31,709.41
"PanCK",360.29,706
"PanCK",130.24,707.37
"CD3",447.28,708.23
"CD3",439.69,707.64
"CD3",423.19,709.15
"PanCK",55.56,709.87
"PanCK",374.83,707.1
"PanCK",79.44,708.29
"PanCK",279.06,709.18
"CD3",383.59,710.98
"PanCK",101.96,710.86
"PanCK",261.2,710.89
"PanCK",307.56,707.52
"PanCK",215.02,712.09
"PanCK",270.36,711.72
"Neither",537.15,708.15
"PanCK",160.38,710.24
"PanCK",91.87,712.86
"CD3: CD8",412.94,710.2
"CD3",454.53,710.96
"CD3",239.93,710.14
"PanCK",143.72,711.89
"PanCK",205.06,711.64
"CD3",300.96,713.3
"CD3",516.29,711.85
"PanCK",111.72,713.56
"PanCK",166.51,711.47
"PanCK",192.49,712.51
"Neither",486.5,710.98
"PanCK",366.25,712.82
"PanCK",120.34,711.82
"CD3",181.09,712.82
"PanCK",310.99,713.82
"CD3",477.75,714.39
"CD3",254.17,712.18
"PanCK",289.38,714.74
"Neither",396.68,711.82
"CD3",504.23,714.14
"PanCK",534.16,713.24
"PanCK",152.01,712.89
"CD3: CD8",468.08,714.29
"PanCK",232.37,713.88
"CD3",431.31,716.4
"PanCK",172.84,716.01
"PanCK",224.24,716.36
"CD3",524.32,715.23
"CD3",461.09,715.72
"Neither",591.7,715.78
"PanCK",373.21,717.76
"Neither",393.2,717
"CD3: CD8",442.85,720.01
"PanCK",79.66,719.67
"PanCK",200.55,718.52
"PanCK",240.34,718.65
"CD3",307.32,718.99
"CD3: CD8",422.62,719.34
"CD3: CD8",414.72,719.01
"CD3",451.71,717.75
"PanCK",68.35,717.86
"PanCK",49.65,718.03
"PanCK",251.95,718.94
"CD3",264.86,718.39
